Date,Close,Open,High,Low,Vol.,Change %
2003-04-25,2838.23,2892.46,2909.14,2828.84,-,-1.85%
2003-04-24,2891.62,2967.62,2969.95,2881.04,-,-2.78%
2003-04-23,2974.4,2968.8,3000.76,2932.73,-,0.45%
2003-04-22,2960.96,2898.36,2965.21,2843.8,-,2.11%
2003-04-17,2899.78,2820.35,2899.98,2801.17,-,2.66%
2003-04-16,2824.68,2843.33,2915.69,2824.68,-,-0.33%
2003-04-15,2834.12,2792.06,2867.64,2792.06,-,2.06%
2003-04-14,2776.78,2741.66,2787.38,2700.33,-,1.57%
2003-04-11,2733.95,2700.61,2797.42,2700.61,-,1.37%
2003-04-10,2697.1,2730.97,2763.65,2685.8,-,-1.35%
2003-04-09,2734.1,2756.62,2824.99,2696.32,-,-1.22%
2003-04-08,2767.79,2798.74,2809.17,2740.61,-,-1.46%
2003-04-07,2808.94,2654.76,2814.39,2654.44,-,5.84%
2003-04-04,2654.07,2573.16,2656.25,2553.67,-,3.28%
2003-04-03,2569.81,2582.95,2644.96,2557.19,-,-0.75%
2003-04-02,2589.35,2462.21,2589.35,2462.21,-,5.68%
2003-04-01,2450.19,2426.24,2473.94,2395.72,-,1.09%
2003-03-31,2423.87,2511.99,2511.99,2396.6,-,-3.85%
2003-03-28,2520.84,2580.96,2581.65,2498.29,-,-2.45%
2003-03-27,2584.05,2583.27,2589.68,2511.96,-,0.18%
2003-03-26,2579.33,2634.89,2680.53,2579.33,-,-2.15%
2003-03-25,2636.1,2541.79,2636.72,2481.71,-,3.44%
